lat,lon,elevation_m,slope_deg,dist_water_km,dist_known_site_km,dist_to_prediction_km,in_lake,rank_score
38.9417727785521,34.11183351947071,936.0,0.26347422136320486,7.245917329705861,14.218333756398472,26.219147640028947,False,248.5
38.9417727785521,34.504330205200915,1241.0,0.38429673248832996,9.270947995082722,4.212394849128095,32.89657648217293,False,251.5
38.9417727785521,34.56974631948928,1241.0,0.38429673248832996,10.583087450163253,2.169888367930825,37.12466195409484,False,280.5
38.9417727785521,34.37349797662418,1054.0,0.40568636295968563,5.376595003042293,15.530180316893578,26.219147640028947,False,281.5
38.9417727785521,33.98100129089397,977.0,0.5300688274734692,10.760509392518568,2.8676725346799725,32.89657648217293,False,308.0
38.87104251485336,34.504330205200915,1270.0,0.6902639041806831,3.213252820399174,7.6776673408535965,38.91687179013241,False,324.0
38.87104251485336,34.37349797662418,1000.0,0.5518042031984346,0.7585794349628886,16.804428169594996,33.46314194231895,False,324.5
38.87104251485336,34.04641740518234,1018.0,0.15561367208087332,14.697629712789778,12.183104047379777,35.83653586101122,False,325.5
39.01250304225084,34.11183351947071,928.0,0.7772127057020233,1.3249290029451333,15.797321744145746,19.458435895065886,False,333.0
38.87104251485336,34.56974631948928,1270.0,0.6902639041806831,4.9655167014135895,6.775745048415748,42.550895300662795,False,357.0
39.36615436074454,34.04641740518234,1213.0,0.2967457724075828,25.810347427788756,5.913416472121568,29.18765384259915,False,367.5
39.01250304225084,33.98100129089397,896.0,0.9405157219915736,4.684619941754221,7.457741296523875,27.809562541690696,False,368.0
38.9417727785521,34.04641740518234,999.0,0.8014795082721773,8.7838027618608,8.502775635879003,29.18765384259915,False,376.5
39.01250304225084,33.9155851766056,862.0,0.8532804351126839,5.727242249488173,7.571950280095669,32.702103139073024,False,378.0
39.01250304225084,34.504330205200915,1209.0,0.5640370921166049,15.32864316976627,10.003357192863582,27.809562541690696,False,381.0
39.01250304225084,34.63516243377765,1167.0,0.1958359807180274,18.619508016485554,11.823096844860899,37.83217551533663,False,383.0
39.36615436074454,34.11183351947071,1238.0,0.3524680397919071,27.641778757443237,5.8385748227024905,26.219147640028947,False,388.5
39.08323330594958,33.9155851766056,862.0,0.8532804351126839,1.3497262581628042,15.108076671728965,29.73448779491988,False,392.0
39.36615436074454,33.98100129089397,1215.0,0.22948926919869192,23.84692497392046,10.081577571567111,32.89657648217293,False,396.5
39.08323330594958,33.98100129089397,896.0,0.9405157219915736,1.375930239464425,15.051161248238545,24.250442954055,False,398.0
39.01250304225084,34.765994662354395,1178.0,0.17991398600482805,20.581117930140405,5.618620028652721,48.50088590811033,False,401.5
38.9417727785521,34.177249633759075,903.0,0.7201344332403931,2.837767782577232,19.945300440176027,24.264345090073643,False,406.0
39.01250304225084,34.37349797662418,1084.0,0.6143787964653158,10.379206505397155,17.986366654727224,19.458435895065886,False,407.0
39.01250304225084,34.56974631948928,1209.0,0.5640370921166049,16.555982900792742,9.3290567739904,32.702103139073024,False,410.0
38.800312251154615,34.37349797662418,949.0,0.3251788878269372,5.299115739720658,21.145124774610114,40.93464577260734,False,412.5
39.01250304225084,34.43891409091255,1127.0,0.7082859780841616,13.819248560082187,13.37509564489159,23.304638193890632,False,414.0
39.08323330594958,34.11183351947071,928.0,0.7772127057020233,4.770228606140522,20.50548521646489,13.904781270845573,False,415.0
39.01250304225084,34.70057854806603,1157.0,0.1806469832547511,20.449460426307237,10.473653778109302,43.11507430440374,False,416.0
38.87104251485336,34.177249633759075,944.0,0.4157394620868165,8.640879588272805,21.770297204311884,31.954602302834743,False,424.0
39.295424097045796,34.177249633759075,1234.0,0.665941742346091,23.975060387746073,8.953044084640267,16.731570971159105,False,438.0
38.93,34.55,1241.0,0.38429673248832996,9.11952446668975,21.159258754231477,36.67879019330578,False,438.0
39.01250304225084,34.83141077664276,1178.0,0.17991398600482805,21.69875553717685,0.3043812259212282,53.95880288715752,False,440.5
38.9417727785521,33.9155851766056,997.0,0.8499056089399001,11.358119446741426,3.152787903510341,37.12466195409484,False,442.0
