lat,lon,elevation_m,slope_deg,dist_water_km,dist_known_site_km,dist_to_prediction_km,in_lake,rank_score
39.01,34.83,1178.0,0.17991398600482805,21.453645030559944,7.532846517130636,60.46384993327302,False,218.5
40.01384590892465,36.099136140527634,1195.0,0.5147529465127821,0.44165355049885735,20.94453482848025,113.93312545237976,False,223.5
40.31852332675442,36.099136140527634,557.0,0.13326139650693916,3.684033779142759,22.027251208761747,144.92397434990323,False,226.0
38.79513623760557,35.215687838573075,1111.0,0.25191357196158615,4.8966274958552605,41.098187942505845,42.57526662835574,False,237.5
38.93,34.55,1241.0,0.38429673248832996,9.11952446668975,21.159258754231477,86.27248660986963,False,245.0
40.6,35.6,617.0,0.4288954867264721,5.9890849143555975,6.146752955574458,166.8733333608694,False,255.5
38.490458819775796,33.74327400198216,915.0,0.08430211576287006,11.837951643574687,11.922992788418927,169.06389251365627,False,262.5
38.79513623760557,34.62672230393671,1082.0,0.9625759826595777,1.6637365242323607,16.425427541199937,84.53194625682814,False,264.5
40.01384590892465,36.39361890784581,1176.0,0.6590409105158735,4.598321984544077,11.221570066751601,127.7257998850662,False,276.5
39.09981365543534,35.215687838573075,1187.0,0.7897080590791415,15.341532160645192,7.898793530730839,25.819073883206464,False,287.5
39.09981365543534,34.62672230393671,1138.0,0.07391816531500858,25.312401959173332,20.03139863337367,77.45722164961877,False,295.5
38.95,34.79,1310.0,0.8721204729613273,15.467820405982724,7.532846517130636,65.29900768505911,False,315.5
40.16,36.25,1256.0,0.436904062495031,10.812368284106185,24.092377722115465,134.4767200727539,False,318.5
39.709168491094886,36.688101675164,1297.0,0.5389521441927921,0.3921407276073374,43.351884966697995,123.49132855443692,False,322.5
40.55,35.63,442.0,1.0828748515303495,0.8897769497110493,6.146752955574458,161.47396573595256,False,322.5
38.490458819775796,33.44879123466397,911.0,0.0403044241690882,4.412014700895693,35.01897745330331,192.99927264705744,False,326.5
38.79513623760557,34.33223953661852,1010.0,0.8218003478800405,6.7402182886495625,20.90140044272377,108.68312643309707,False,339.5
39.40449107326511,34.037756769300344,1213.0,0.2967457724075828,28.582644352483907,10.09208288049082,133.46026808361594,False,349.5
38.79513623760557,33.74327400198216,1195.0,0.4650393159388499,9.748225777679663,24.991921628989978,158.57021629234725,False,356.5
38.79513623760557,34.921205071254896,1034.0,1.4857583937232974,4.399280914772239,20.698191448023728,61.7456642772182,False,356.5
39.09981365543534,35.51017060589126,1363.0,1.2805505192482485,6.7730549394036235,25.772432039192307,0.0,False,368.0
39.09981365543534,33.44879123466397,892.0,0.1431839859976424,3.8691383451966432,46.9910822322399,180.733517182444,False,369.5
41.232555580243734,36.688101675164,19.0,0.049503541181240424,1.7758349417304051,21.186882393762808,258.4983599196501,False,371.0
40.01384590892465,36.688101675164,1481.0,0.6542344687381143,12.787068636251988,17.632799287994924,144.84561432637602,False,371.5
39.709168491094886,35.215687838573075,1056.0,0.5257812364225843,36.559199284960066,7.385141297566737,72.46198717495199,False,373.5
38.47,36.5,1819.0,0.4635700597714667,25.05402079565257,19.60774390185604,111.48369813493946,False,380.5
40.31852332675442,34.62672230393671,1137.0,0.31036888135959984,27.920290698284287,10.888769794104912,156.0002603276792,False,382.5
39.09981365543534,34.037756769300344,1109.0,1.480761301289045,3.428337729938874,18.338162143568752,129.09536941603108,False,390.0
38.490458819775796,34.33223953661852,1230.0,0.4084726770508283,32.610611065236014,13.788982483559325,123.49132855443692,False,395.5
39.68,35.14,1101.0,0.44195121987785724,43.47191672964757,13.78684554145654,72.17401058460362,False,398.5
39.40449107326511,36.39361890784581,1260.0,0.33176414375448837,7.55970779668668,74.53134762106104,84.53194625682814,False,401.5
39.09981365543534,34.921205071254896,1149.0,0.7943117153382059,30.271299191354636,12.787896188523677,51.6381477664123,False,409.0
38.95,33.95,977.0,0.5300688274734692,9.952213041046065,42.66187001548559,137.79863682543012,False,409.5
39.09981365543534,36.39361890784581,1682.0,0.38901192854399314,10.759870589239608,70.59813002840669,77.45722164961877,False,410.5
38.490458819775796,35.80465337320945,1420.0,0.5023699143295197,12.600588916575619,59.58894941787774,72.46198717495199,False,415.5
40.31852332675442,34.037756769300344,659.0,0.7715153589143401,5.309690418096458,19.508400112142226,187.0884134340955,False,415.5
38.490458819775796,34.037756769300344,1165.0,0.3525263047097217,28.64452439141449,19.779683631528645,145.7728692652304,False,426.5
39.09981365543534,33.74327400198216,857.0,1.1979137508557716,3.167262591806782,24.608950077034997,154.91444329923755,False,427.0
39.17,35.23,1071.0,0.7121436265187316,20.13305669916138,39.318985278578786,25.772432039192303,False,427.0
40.46,35.65,512.0,1.6568966707258272,5.565212348095406,10.152577655528825,151.62824822719466,False,439.0
38.79513623760557,36.39361890784581,1804.0,1.530614460629092,4.289901949698677,37.31085723486042,84.53194625682814,False,439.5
39.709168491094886,35.51017060589126,1201.0,0.8077029165007172,20.740205603909143,32.616499378180734,67.70609285106055,False,439.5
39.8,35.1,1144.0,0.5648981725445165,41.80012235219768,13.78684554145654,85.70809837555556,False,442.5
40.623200744584196,35.51017060589126,739.0,1.1325697752762673,12.720878427207879,8.287031721777604,169.26523212765056,False,443.5
40.01384590892465,35.80465337320945,1265.0,2.080255342493478,7.658240021623601,15.641946461432749,104.78971011882935,False,445.5
38.18578140194603,36.39361890784581,1682.0,0.467400520414528,41.26612743232283,13.326546569342469,127.7257998850662,False,447.5
38.490458819775796,38.45499827907311,694.0,0.8538209777725788,0.31291910363271325,1.2419744329256517,266.9205361672331,False,451.5
38.48,38.45,694.0,0.8538209777725788,0.6882858620188719,2.630280282781779,266.79427092696545,False,454.5
38.61,34.29,1119.0,0.45718989118365133,23.250579503169273,42.235581167737955,120.02748599889502,False,459.0
39.40449107326511,35.215687838573075,1300.0,0.5671081085077458,39.94906090473394,26.08476367068747,42.57526662835574,False,459.5
38.48,38.48,694.0,0.8538209777725788,0.30381603539281915,2.630280282781779,269.33626577543635,False,461.5
39.709168491094886,34.921205071254896,1220.0,0.34599132026328744,57.55247386037942,15.214294925751101,85.15053325671111,False,463.5
40.16,34.77,1032.0,0.4971583136978891,43.76258101836295,11.079674925485818,134.4911527492115,False,464.5
38.4116,33.8355,936.0,0.14220701715514122,20.88128236519316,45.53987386107778,165.54749385680947,False,465.0
39.40449107326511,35.80465337320945,1795.0,0.5792073937135477,20.50678935846631,56.721412853312344,42.57526662835574,False,465.5
40.01384590892465,35.51017060589126,871.0,2.220848745796914,2.1041431766801186,33.4155442204656,101.55913927659002,False,469.5
39.09981365543534,36.688101675164,1655.0,0.653786860799969,7.955130008288404,71.8963694457204,103.27629553282523,False,489.5
40.31852332675442,33.74327400198216,648.0,0.7286458215359916,1.2264427371217614,45.31437072742677,205.7545741395272,False,491.5
39.40449107326511,33.74327400198216,1096.0,0.6582606652654949,19.883838281401058,30.97947457426561,158.57021629234725,False,494.5
38.18578140194603,33.74327400198216,950.0,0.265921006934131,31.599297615532862,26.36170625490848,185.2369928316547,False,497.5
38.79513623760557,35.51017060589126,1069.0,1.148074824543964,15.510396489204194,48.35547333320707,33.85304642553027,False,499.5
40.23,34.68,1126.0,0.6918980905911524,36.092542918933205,11.079674925485818,145.14546384911804,False,501.5
39.709168491094886,36.39361890784581,1647.0,1.438263103652268,10.696804867418235,41.16301682576383,102.87728706976387,False,501.5
39.40449107326511,34.33223953661852,1149.0,0.6237728151565098,36.86610500502548,24.025436129417983,108.68312643309707,False,501.5
40.6,35.38,990.0,0.9351188554997105,20.72746511246749,19.288722073736785,167.07762494480988,False,505.0
40.01384590892465,34.921205071254896,1031.0,1.0401256777271481,40.50349655493813,4.480141176913665,113.93312545237949,False,505.5
38.490458819775796,38.16051551175492,819.0,0.3452780021903869,18.812155124818844,21.36660309008533,242.03451340720036,False,507.5
38.18578140194603,36.099136140527634,1461.0,1.1226827250769331,19.151718856099087,32.46857582419139,113.93312545237976,False,508.5
39.84,34.87,1320.0,0.6140081405557601,52.802344430007864,16.68971198195647,99.57011102475857,False,511.5
38.18578140194603,35.80465337320945,1400.0,1.4973331499530014,3.5525156448877606,57.13203253001446,104.78971011882935,False,516.5
40.31852332675442,34.921205071254896,1090.0,0.5794175053291329,35.861146831299806,22.045228495302513,144.923974349903,False,516.5
39.09981365543534,35.80465337320945,1489.0,2.6161152984429368,1.1489778922702654,50.983278823173045,25.819073883206464,False,518.5
38.490458819775796,36.39361890784581,1943.0,2.4374010366871826,19.67136969928007,9.600087305367015,102.87728706976387,False,520.5
39.709168491094886,35.80465337320945,1245.0,1.0854838289503257,18.525361139268472,49.14237219540052,72.46198717495199,False,523.5
37.88110398411626,35.51017060589126,1419.0,0.732873043837126,0.9829591498238777,93.87471848802191,135.4121857021203,False,526.5
40.07,36.5,1265.0,2.6759363954801416,2.272318128862194,24.092377722115465,138.3908454094326,False,527.5
39.09981365543534,34.33223953661852,1361.0,1.8667200596300157,15.274433978142202,26.842632094139276,103.27629553282523,False,527.5
